Host_Death_Time,Host_Build,Level,Phase,Waterflow_Death,Health_Pct,Location,Phantom_Count,Phantom_Build,Phantom_Death
169.0,PROC_CAST,174.0,1.0,False,18.0,OUTER,2.0,HYBRID,False
260.0,PROC_MELEE,122.0,2.0,False,14.0,CENTER,2.0,PROC_MELEE,True
84.0,PROC_CAST,135.0,2.0,False,49.0,INNER,2.0,HYBRID,True
176.0,RAW_MELEE,144.0,2.0,False,48.0,CENTER,2.0,RAW_MELEE,True
155.0,HYBRID,146.0,1.0,False,79.0,CENTER,2.0,RAW_MELEE,True
128.0,RAW_MELEE,136.0,1.0,True,16.0,OUTER,2.0,PROC_CAST,False
91.0,RAW_MELEE,168.0,2.0,False,78.0,OUTER,2.0,RAW_MELEE,False
40.0,HYBRID,163.0,2.0,False,39.0,INNER,2.0,PROC_MELEE,True
189.0,PROC_CAST,139.0,2.0,False,80.0,OUTER,2.0,PROC_MELEE,True
241.0,PROC_MELEE,168.0,2.0,False,63.0,INNER,2.0,HYBRID,True
145.0,HYBRID,169.0,2.0,False,63.0,OUTER,2.0,RAW_CAST,False
204.0,PROC_MELEE,143.0,2.0,False,12.0,INNER,1.0,,
223.0,PROC_MELEE,148.0,1.0,False,40.0,INNER,2.0,HYBRID,False
178.0,HYBRID,147.0,2.0,False,59.0,INNER,2.0,RAW_MELEE,True
113.0,PROC_CAST,160.0,2.0,True,10.0,OUTER,1.0,,
260.0,RAW_CAST,164.0,2.0,False,34.0,INNER,2.0,RAW_MELEE,True
150.0,PROC_MELEE,153.0,1.0,False,36.0,CENTER,1.0,,
180.0,PROC_CAST,139.0,1.0,True,53.0,OUTER,2.0,PROC_CAST,True
43.0,RAW_MELEE,146.0,1.0,False,91.0,OUTER,1.0,,
237.0,RAW_MELEE,141.0,1.0,True,7.0,CENTER,1.0,,
66.0,RAW_MELEE,133.0,1.0,False,31.0,CENTER,2.0,PROC_MELEE,True
273.0,PROC_CAST,178.0,2.0,True,64.0,INNER,2.0,PROC_MELEE,False
141.0,RAW_MELEE,140.0,2.0,False,18.0,INNER,2.0,RAW_CAST,True
43.0,RAW_MELEE,180.0,2.0,True,56.0,OUTER,2.0,PROC_CAST,True
126.0,RAW_MELEE,174.0,1.0,False,18.0,OUTER,2.0,RAW_MELEE,False
27.0,PROC_MELEE,140.0,2.0,True,79.0,INNER,2.0,PROC_CAST,False
222.0,RAW_MELEE,133.0,2.0,True,56.0,INNER,2.0,HYBRID,False
211.0,PROC_MELEE,171.0,1.0,False,19.0,INNER,2.0,PROC_CAST,True
180.0,HYBRID,133.0,2.0,True,33.0,CENTER,2.0,RAW_CAST,False
48.0,PROC_CAST,153.0,2.0,True,29.0,CENTER,2.0,RAW_MELEE,False
177.0,RAW_CAST,161.0,1.0,True,44.0,OUTER,1.0,,
216.0,PROC_MELEE,163.0,2.0,False,34.0,CENTER,1.0,,
280.0,RAW_MELEE,168.0,2.0,True,15.0,CENTER,2.0,RAW_MELEE,False
31.0,PROC_MELEE,124.0,2.0,True,16.0,OUTER,2.0,PROC_CAST,False
96.0,PROC_MELEE,155.0,2.0,False,14.0,INNER,1.0,,
176.0,PROC_MELEE,130.0,1.0,True,16.0,INNER,2.0,PROC_MELEE,False
226.0,PROC_MELEE,172.0,1.0,True,84.0,OUTER,1.0,,
127.0,RAW_MELEE,161.0,2.0,True,80.0,INNER,2.0,RAW_CAST,False
193.0,PROC_CAST,169.0,2.0,False,93.0,CENTER,2.0,RAW_CAST,False
296.0,PROC_MELEE,126.0,2.0,False,45.0,INNER,2.0,RAW_MELEE,False
213.0,PROC_CAST,149.0,2.0,False,23.0,CENTER,1.0,,
107.0,RAW_CAST,128.0,1.0,False,6.0,CENTER,2.0,RAW_MELEE,False
55.0,PROC_CAST,172.0,2.0,False,32.0,OUTER,2.0,PROC_CAST,False
191.0,RAW_CAST,157.0,1.0,False,86.0,OUTER,1.0,,
263.0,RAW_MELEE,132.0,1.0,False,15.0,CENTER,1.0,,
127.0,HYBRID,133.0,1.0,True,38.0,OUTER,2.0,HYBRID,False
288.0,PROC_MELEE,163.0,2.0,False,84.0,OUTER,2.0,PROC_MELEE,False
283.0,HYBRID,162.0,1.0,False,53.0,CENTER,2.0,RAW_MELEE,True
241.0,HYBRID,154.0,2.0,False,46.0,OUTER,2.0,RAW_MELEE,True
181.0,HYBRID,127.0,1.0,True,84.0,INNER,2.0,RAW_CAST,False
82.0,PROC_CAST,140.0,2.0,True,27.0,CENTER,1.0,,
97.0,PROC_MELEE,133.0,2.0,False,16.0,INNER,1.0,,
38.0,PROC_MELEE,159.0,1.0,False,34.0,OUTER,2.0,RAW_MELEE,True
126.0,RAW_CAST,152.0,1.0,False,13.0,CENTER,2.0,RAW_CAST,True
108.0,HYBRID,153.0,2.0,True,27.0,INNER,1.0,,
92.0,RAW_CAST,143.0,2.0,False,52.0,OUTER,2.0,HYBRID,True
258.0,RAW_CAST,121.0,2.0,False,63.0,OUTER,2.0,PROC_CAST,False
31.0,RAW_CAST,132.0,1.0,False,71.0,CENTER,2.0,HYBRID,False
162.0,RAW_CAST,141.0,2.0,True,25.0,OUTER,2.0,PROC_MELEE,True
286.0,RAW_CAST,156.0,1.0,True,63.0,OUTER,1.0,,
297.0,HYBRID,158.0,2.0,True,11.0,CENTER,1.0,,
269.0,PROC_MELEE,138.0,1.0,True,34.0,CENTER,2.0,HYBRID,True
269.0,HYBRID,180.0,2.0,False,47.0,CENTER,1.0,,
277.0,PROC_MELEE,163.0,2.0,True,25.0,CENTER,1.0,,
61.0,PROC_CAST,168.0,1.0,True,14.0,OUTER,1.0,,
252.0,RAW_MELEE,137.0,2.0,False,23.0,CENTER,2.0,RAW_CAST,False
22.0,RAW_CAST,136.0,1.0,True,81.0,OUTER,1.0,,
54.0,RAW_CAST,151.0,2.0,True,50.0,INNER,1.0,,
299.0,HYBRID,156.0,2.0,True,10.0,CENTER,2.0,RAW_MELEE,False
119.0,PROC_CAST,139.0,2.0,True,22.0,INNER,1.0,,
282.0,PROC_CAST,136.0,1.0,False,91.0,INNER,2.0,RAW_CAST,False
172.0,PROC_CAST,124.0,2.0,True,34.0,CENTER,1.0,,
285.0,RAW_MELEE,150.0,2.0,True,72.0,CENTER,2.0,RAW_CAST,True
84.0,RAW_CAST,146.0,2.0,False,11.0,INNER,2.0,PROC_MELEE,True
268.0,PROC_CAST,169.0,2.0,True,32.0,OUTER,1.0,,
76.0,RAW_CAST,121.0,2.0,False,66.0,CENTER,2.0,PROC_CAST,True
243.0,RAW_MELEE,132.0,2.0,False,46.0,CENTER,2.0,PROC_CAST,False
278.0,RAW_MELEE,152.0,2.0,False,15.0,CENTER,2.0,RAW_MELEE,False
199.0,PROC_MELEE,168.0,1.0,False,84.0,OUTER,2.0,PROC_MELEE,False
70.0,HYBRID,155.0,2.0,False,32.0,OUTER,2.0,HYBRID,True
215.0,HYBRID,133.0,2.0,True,59.0,INNER,2.0,RAW_MELEE,True
84.0,HYBRID,168.0,2.0,True,27.0,INNER,2.0,RAW_CAST,False
252.0,HYBRID,135.0,2.0,False,46.0,INNER,2.0,PROC_CAST,True
90.0,RAW_MELEE,127.0,1.0,False,47.0,INNER,2.0,RAW_MELEE,True
114.0,PROC_CAST,162.0,2.0,True,79.0,INNER,1.0,,
154.0,RAW_CAST,151.0,1.0,False,58.0,INNER,2.0,RAW_MELEE,False
83.0,RAW_CAST,158.0,1.0,False,22.0,OUTER,1.0,,
220.0,PROC_CAST,146.0,1.0,False,50.0,INNER,2.0,PROC_CAST,True
137.0,RAW_MELEE,122.0,2.0,True,91.0,OUTER,2.0,PROC_CAST,True
159.0,PROC_CAST,154.0,2.0,True,82.0,OUTER,2.0,PROC_CAST,True
183.0,RAW_MELEE,162.0,2.0,False,61.0,CENTER,1.0,,
120.0,HYBRID,152.0,2.0,False,60.0,OUTER,1.0,,
169.0,PROC_MELEE,123.0,1.0,False,85.0,OUTER,2.0,PROC_CAST,True
134.0,HYBRID,151.0,1.0,False,48.0,INNER,1.0,,
25.0,RAW_MELEE,152.0,2.0,True,82.0,CENTER,1.0,,
266.0,RAW_MELEE,147.0,2.0,False,80.0,OUTER,2.0,PROC_MELEE,True
67.0,HYBRID,159.0,2.0,False,42.0,OUTER,2.0,PROC_MELEE,False
276.0,PROC_CAST,127.0,1.0,False,56.0,CENTER,2.0,PROC_MELEE,False
296.0,PROC_MELEE,129.0,1.0,True,21.0,INNER,2.0,HYBRID,True
249.0,HYBRID,121.0,2.0,True,58.0,INNER,1.0,,
98.0,RAW_CAST,144.0,2.0,True,55.0,INNER,2.0,PROC_CAST,True
41.0,RAW_CAST,161.0,1.0,False,62.0,OUTER,2.0,PROC_MELEE,True
187.0,PROC_MELEE,130.0,2.0,False,12.0,INNER,2.0,RAW_MELEE,True
48.0,PROC_CAST,176.0,2.0,True,76.0,INNER,2.0,RAW_MELEE,True
255.0,PROC_MELEE,130.0,1.0,True,86.0,CENTER,2.0,PROC_MELEE,True
89.0,HYBRID,141.0,1.0,False,81.0,CENTER,1.0,,
21.0,PROC_CAST,133.0,1.0,False,82.0,INNER,1.0,,
47.0,PROC_MELEE,179.0,2.0,True,31.0,OUTER,2.0,PROC_CAST,True
105.0,RAW_MELEE,147.0,2.0,False,22.0,INNER,2.0,HYBRID,True
44.0,RAW_CAST,136.0,1.0,False,83.0,CENTER,1.0,,
196.0,PROC_MELEE,141.0,1.0,True,55.0,OUTER,2.0,PROC_CAST,False
118.0,RAW_MELEE,165.0,1.0,True,76.0,INNER,1.0,,
33.0,HYBRID,153.0,1.0,False,42.0,OUTER,2.0,HYBRID,True
236.0,HYBRID,160.0,2.0,False,27.0,INNER,2.0,RAW_MELEE,True
280.0,PROC_CAST,139.0,1.0,True,42.0,OUTER,2.0,RAW_CAST,True
284.0,PROC_CAST,150.0,2.0,False,28.0,CENTER,1.0,,
28.0,PROC_CAST,147.0,1.0,False,92.0,CENTER,2.0,PROC_MELEE,False
178.0,RAW_CAST,141.0,2.0,True,78.0,INNER,2.0,RAW_CAST,False
290.0,PROC_CAST,180.0,2.0,False,90.0,OUTER,2.0,RAW_CAST,True
238.0,HYBRID,137.0,1.0,True,10.0,OUTER,1.0,,
184.0,PROC_CAST,154.0,1.0,False,85.0,OUTER,2.0,RAW_MELEE,False
36.0,HYBRID,179.0,2.0,True,77.0,INNER,2.0,HYBRID,False
88.0,HYBRID,159.0,2.0,True,58.0,OUTER,2.0,RAW_CAST,False
57.0,RAW_CAST,142.0,1.0,True,53.0,INNER,1.0,,
284.0,HYBRID,131.0,2.0,True,39.0,OUTER,1.0,,
265.0,PROC_MELEE,160.0,2.0,True,46.0,CENTER,2.0,PROC_MELEE,True
136.0,RAW_CAST,166.0,2.0,True,9.0,CENTER,2.0,PROC_MELEE,False
112.0,HYBRID,169.0,2.0,True,38.0,OUTER,2.0,RAW_MELEE,False
220.0,PROC_CAST,168.0,2.0,False,64.0,OUTER,2.0,RAW_CAST,False
55.0,RAW_CAST,159.0,1.0,False,53.0,OUTER,1.0,,
91.0,PROC_CAST,124.0,2.0,True,11.0,INNER,1.0,,
258.0,PROC_MELEE,153.0,2.0,True,11.0,OUTER,2.0,RAW_CAST,True
171.0,RAW_CAST,175.0,2.0,False,20.0,OUTER,2.0,HYBRID,True
145.0,RAW_CAST,124.0,1.0,True,80.0,INNER,1.0,,
182.0,PROC_MELEE,168.0,2.0,True,86.0,INNER,2.0,PROC_CAST,False
254.0,HYBRID,171.0,2.0,True,27.0,OUTER,2.0,HYBRID,True
64.0,PROC_MELEE,180.0,2.0,True,39.0,INNER,1.0,,
220.0,PROC_MELEE,155.0,2.0,True,82.0,OUTER,2.0,PROC_MELEE,True
249.0,HYBRID,178.0,2.0,False,59.0,OUTER,2.0,RAW_MELEE,True
199.0,PROC_CAST,148.0,1.0,True,61.0,INNER,2.0,HYBRID,True
274.0,PROC_MELEE,158.0,1.0,False,37.0,CENTER,2.0,PROC_MELEE,True
217.0,PROC_MELEE,150.0,2.0,True,58.0,CENTER,2.0,PROC_MELEE,False
73.0,PROC_MELEE,179.0,2.0,True,57.0,INNER,1.0,,
205.0,PROC_CAST,171.0,2.0,False,36.0,CENTER,2.0,PROC_MELEE,True
257.0,RAW_MELEE,141.0,2.0,True,38.0,INNER,1.0,,
206.0,PROC_MELEE,151.0,2.0,False,57.0,OUTER,2.0,PROC_MELEE,True
204.0,HYBRID,152.0,1.0,False,78.0,CENTER,1.0,,
165.0,PROC_CAST,126.0,1.0,True,45.0,OUTER,2.0,PROC_MELEE,True
254.0,PROC_CAST,152.0,2.0,False,6.0,OUTER,1.0,,
177.0,PROC_MELEE,130.0,1.0,True,56.0,OUTER,1.0,,
66.0,PROC_CAST,132.0,1.0,False,86.0,INNER,2.0,RAW_CAST,True
186.0,RAW_CAST,139.0,2.0,False,40.0,INNER,1.0,,
265.0,RAW_MELEE,121.0,1.0,False,84.0,CENTER,1.0,,
54.0,PROC_MELEE,120.0,2.0,True,86.0,CENTER,2.0,RAW_MELEE,False
216.0,RAW_CAST,162.0,1.0,False,73.0,OUTER,2.0,PROC_CAST,False
56.0,PROC_MELEE,137.0,2.0,True,30.0,OUTER,2.0,HYBRID,False
217.0,PROC_MELEE,180.0,1.0,False,86.0,OUTER,1.0,,
66.0,RAW_CAST,120.0,2.0,True,93.0,OUTER,2.0,PROC_CAST,False
119.0,PROC_MELEE,168.0,2.0,False,47.0,OUTER,2.0,PROC_MELEE,False
73.0,RAW_CAST,126.0,2.0,False,10.0,CENTER,2.0,RAW_MELEE,False
299.0,RAW_MELEE,170.0,1.0,True,35.0,INNER,2.0,RAW_MELEE,True
165.0,PROC_CAST,143.0,2.0,True,87.0,OUTER,1.0,,
233.0,HYBRID,163.0,1.0,False,6.0,INNER,1.0,,
282.0,PROC_CAST,174.0,2.0,False,68.0,CENTER,2.0,PROC_CAST,True
108.0,HYBRID,174.0,2.0,False,71.0,OUTER,1.0,,
151.0,HYBRID,145.0,2.0,False,48.0,INNER,1.0,,
277.0,PROC_MELEE,127.0,1.0,False,50.0,CENTER,1.0,,
203.0,PROC_MELEE,155.0,2.0,True,19.0,OUTER,2.0,RAW_CAST,True
41.0,HYBRID,173.0,1.0,False,36.0,OUTER,1.0,,
299.0,HYBRID,153.0,2.0,False,31.0,OUTER,2.0,RAW_MELEE,True
136.0,HYBRID,161.0,2.0,False,32.0,INNER,2.0,PROC_MELEE,False
127.0,PROC_CAST,170.0,1.0,False,46.0,OUTER,2.0,HYBRID,False
294.0,PROC_CAST,160.0,2.0,False,92.0,OUTER,2.0,HYBRID,True
173.0,PROC_MELEE,133.0,2.0,True,45.0,CENTER,2.0,HYBRID,True
236.0,RAW_CAST,136.0,1.0,False,82.0,CENTER,2.0,PROC_CAST,False
60.0,RAW_MELEE,127.0,2.0,True,70.0,OUTER,1.0,,
255.0,PROC_CAST,166.0,1.0,True,66.0,CENTER,2.0,HYBRID,False
79.0,HYBRID,180.0,2.0,True,76.0,INNER,1.0,,
192.0,RAW_CAST,131.0,1.0,False,39.0,INNER,2.0,RAW_MELEE,True
236.0,PROC_CAST,146.0,1.0,False,34.0,OUTER,1.0,,
59.0,RAW_CAST,169.0,1.0,False,20.0,OUTER,1.0,,
61.0,PROC_MELEE,152.0,1.0,True,57.0,OUTER,1.0,,
176.0,HYBRID,179.0,2.0,False,73.0,INNER,1.0,,
256.0,HYBRID,178.0,2.0,True,31.0,OUTER,2.0,PROC_MELEE,False
187.0,PROC_MELEE,140.0,2.0,True,46.0,INNER,2.0,HYBRID,True
200.0,PROC_CAST,165.0,2.0,False,53.0,CENTER,2.0,PROC_CAST,False
231.0,PROC_CAST,169.0,1.0,False,40.0,INNER,2.0,PROC_MELEE,False
116.0,PROC_MELEE,127.0,1.0,True,56.0,INNER,2.0,PROC_CAST,False
14.0,PROC_CAST,171.0,2.0,False,86.0,CENTER,2.0,RAW_MELEE,False
265.0,HYBRID,178.0,1.0,True,47.0,OUTER,1.0,,
292.0,PROC_MELEE,177.0,1.0,True,27.0,CENTER,2.0,HYBRID,False
198.0,HYBRID,167.0,1.0,False,6.0,OUTER,2.0,RAW_CAST,False
77.0,RAW_CAST,175.0,1.0,True,25.0,OUTER,2.0,RAW_MELEE,True
291.0,PROC_MELEE,140.0,1.0,False,91.0,INNER,2.0,PROC_CAST,False
272.0,RAW_CAST,177.0,1.0,True,46.0,CENTER,2.0,PROC_CAST,True
285.0,PROC_CAST,168.0,1.0,False,10.0,CENTER,1.0,,
164.0,RAW_MELEE,139.0,1.0,False,40.0,INNER,2.0,RAW_CAST,True
206.0,RAW_CAST,120.0,2.0,False,56.0,CENTER,1.0,,
220.0,HYBRID,154.0,2.0,False,12.0,OUTER,1.0,,
69.0,RAW_MELEE,151.0,2.0,False,68.0,CENTER,2.0,HYBRID,True
239.0,RAW_MELEE,152.0,1.0,False,47.0,CENTER,2.0,PROC_MELEE,True
223.0,PROC_MELEE,132.0,2.0,True,22.0,INNER,2.0,RAW_CAST,True
98.0,RAW_CAST,146.0,1.0,False,84.0,CENTER,2.0,HYBRID,True
172.0,PROC_MELEE,139.0,1.0,True,15.0,CENTER,1.0,,
204.0,HYBRID,128.0,2.0,True,64.0,OUTER,1.0,,
273.0,PROC_MELEE,131.0,1.0,False,11.0,OUTER,2.0,PROC_CAST,True
235.0,RAW_MELEE,175.0,1.0,True,70.0,OUTER,2.0,RAW_CAST,True
140.0,RAW_MELEE,120.0,1.0,True,82.0,OUTER,2.0,HYBRID,True
53.0,RAW_MELEE,149.0,2.0,True,53.0,CENTER,2.0,PROC_MELEE,True
151.0,PROC_MELEE,176.0,1.0,True,24.0,OUTER,2.0,HYBRID,True
100.0,PROC_CAST,140.0,1.0,True,80.0,CENTER,1.0,,
206.0,PROC_MELEE,167.0,2.0,True,93.0,OUTER,2.0,PROC_CAST,False
179.0,RAW_CAST,156.0,2.0,False,72.0,CENTER,2.0,HYBRID,True
172.0,PROC_MELEE,168.0,1.0,True,93.0,OUTER,2.0,HYBRID,True
127.0,PROC_MELEE,122.0,2.0,True,51.0,INNER,2.0,PROC_MELEE,False
216.0,PROC_MELEE,126.0,2.0,True,59.0,OUTER,1.0,,
226.0,HYBRID,138.0,2.0,True,20.0,OUTER,2.0,PROC_CAST,False
229.0,RAW_CAST,126.0,2.0,False,16.0,INNER,2.0,RAW_CAST,False
258.0,RAW_MELEE,151.0,2.0,False,86.0,OUTER,2.0,HYBRID,True
45.0,PROC_CAST,148.0,2.0,True,57.0,INNER,1.0,,
296.0,PROC_CAST,148.0,2.0,False,88.0,INNER,2.0,RAW_MELEE,True
167.0,HYBRID,127.0,1.0,False,90.0,OUTER,1.0,,
26.0,RAW_CAST,169.0,2.0,True,78.0,INNER,2.0,PROC_CAST,True
204.0,PROC_CAST,172.0,2.0,True,57.0,INNER,2.0,PROC_CAST,False
253.0,RAW_CAST,124.0,2.0,False,76.0,CENTER,1.0,,
287.0,RAW_MELEE,146.0,1.0,True,25.0,INNER,1.0,,
113.0,PROC_MELEE,147.0,2.0,False,39.0,INNER,1.0,,
96.0,RAW_CAST,125.0,1.0,True,35.0,OUTER,2.0,PROC_MELEE,True
186.0,HYBRID,166.0,2.0,True,88.0,OUTER,1.0,,
266.0,RAW_CAST,124.0,1.0,True,83.0,CENTER,1.0,,
162.0,RAW_CAST,171.0,2.0,False,90.0,OUTER,2.0,RAW_MELEE,True
185.0,RAW_CAST,179.0,2.0,False,38.0,INNER,1.0,,
185.0,RAW_MELEE,123.0,1.0,False,78.0,INNER,2.0,PROC_MELEE,False
65.0,RAW_CAST,124.0,2.0,False,28.0,CENTER,2.0,PROC_MELEE,True
189.0,PROC_CAST,121.0,2.0,False,79.0,CENTER,2.0,PROC_CAST,False
21.0,PROC_MELEE,156.0,1.0,True,85.0,OUTER,2.0,RAW_CAST,False
120.0,RAW_MELEE,148.0,1.0,False,60.0,INNER,2.0,HYBRID,True
166.0,HYBRID,160.0,1.0,False,36.0,CENTER,2.0,RAW_CAST,True
118.0,HYBRID,174.0,1.0,True,16.0,OUTER,1.0,,
262.0,PROC_CAST,164.0,2.0,True,90.0,CENTER,2.0,PROC_CAST,False
233.0,PROC_CAST,130.0,2.0,True,52.0,OUTER,2.0,PROC_CAST,True
220.0,RAW_CAST,128.0,2.0,False,88.0,CENTER,2.0,PROC_MELEE,False
34.0,HYBRID,176.0,1.0,False,12.0,INNER,1.0,,
170.0,HYBRID,142.0,2.0,False,68.0,OUTER,2.0,PROC_MELEE,True
270.0,HYBRID,156.0,1.0,False,71.0,OUTER,2.0,PROC_CAST,False
271.0,RAW_CAST,149.0,1.0,False,59.0,INNER,1.0,,
136.0,PROC_MELEE,157.0,1.0,False,62.0,INNER,2.0,RAW_MELEE,False
99.0,RAW_CAST,130.0,1.0,True,59.0,CENTER,1.0,,
117.0,RAW_MELEE,174.0,1.0,True,37.0,CENTER,2.0,PROC_CAST,True
146.0,PROC_CAST,130.0,2.0,True,64.0,CENTER,2.0,RAW_MELEE,False
265.0,RAW_MELEE,180.0,1.0,False,14.0,OUTER,1.0,,
175.0,PROC_MELEE,127.0,2.0,True,12.0,CENTER,2.0,PROC_MELEE,True
73.0,PROC_MELEE,154.0,2.0,False,66.0,CENTER,2.0,RAW_MELEE,False
152.0,HYBRID,153.0,2.0,True,28.0,INNER,2.0,RAW_MELEE,False
84.0,RAW_CAST,160.0,2.0,False,28.0,CENTER,1.0,,
135.0,RAW_CAST,129.0,2.0,True,34.0,OUTER,2.0,RAW_CAST,True
83.0,RAW_CAST,164.0,1.0,True,12.0,INNER,2.0,PROC_CAST,False
45.0,RAW_CAST,125.0,2.0,True,86.0,OUTER,1.0,,
50.0,PROC_MELEE,127.0,2.0,False,44.0,CENTER,2.0,PROC_CAST,True
236.0,RAW_CAST,129.0,1.0,True,54.0,CENTER,2.0,PROC_MELEE,False
264.0,PROC_MELEE,150.0,2.0,False,73.0,OUTER,2.0,PROC_CAST,True
142.0,PROC_CAST,159.0,1.0,True,85.0,INNER,1.0,,
31.0,PROC_MELEE,142.0,1.0,False,71.0,INNER,2.0,RAW_CAST,True
286.0,PROC_CAST,146.0,2.0,True,22.0,CENTER,2.0,PROC_CAST,True
237.0,HYBRID,147.0,2.0,True,7.0,OUTER,2.0,RAW_CAST,False
132.0,PROC_CAST,177.0,2.0,False,44.0,CENTER,2.0,PROC_MELEE,False
214.0,RAW_CAST,146.0,1.0,True,88.0,CENTER,1.0,,
278.0,PROC_CAST,163.0,2.0,True,73.0,OUTER,2.0,RAW_MELEE,True
210.0,PROC_CAST,160.0,2.0,True,22.0,INNER,2.0,RAW_CAST,False
145.0,RAW_MELEE,167.0,1.0,True,60.0,CENTER,2.0,HYBRID,True
221.0,PROC_MELEE,156.0,1.0,True,72.0,OUTER,2.0,PROC_MELEE,False
169.0,HYBRID,122.0,1.0,False,53.0,INNER,2.0,RAW_CAST,True
196.0,RAW_CAST,148.0,2.0,False,71.0,CENTER,2.0,PROC_CAST,True
124.0,RAW_CAST,153.0,1.0,True,82.0,OUTER,2.0,HYBRID,True
76.0,RAW_CAST,137.0,1.0,False,80.0,CENTER,2.0,PROC_MELEE,True
201.0,HYBRID,149.0,1.0,False,19.0,INNER,2.0,RAW_CAST,True
63.0,HYBRID,179.0,2.0,True,74.0,OUTER,2.0,PROC_MELEE,True
263.0,PROC_MELEE,137.0,1.0,True,73.0,OUTER,2.0,HYBRID,False
50.0,PROC_CAST,149.0,2.0,True,91.0,INNER,2.0,PROC_CAST,False
32.0,HYBRID,125.0,1.0,True,10.0,INNER,2.0,RAW_MELEE,False
119.0,HYBRID,157.0,2.0,False,62.0,OUTER,2.0,RAW_MELEE,False
124.0,RAW_CAST,179.0,1.0,True,68.0,INNER,1.0,,
213.0,PROC_MELEE,152.0,1.0,False,65.0,CENTER,1.0,,
276.0,PROC_MELEE,120.0,1.0,False,91.0,OUTER,1.0,,
120.0,RAW_CAST,129.0,2.0,False,61.0,CENTER,2.0,RAW_MELEE,True
132.0,RAW_MELEE,164.0,1.0,True,48.0,CENTER,1.0,,
169.0,HYBRID,163.0,1.0,False,19.0,OUTER,1.0,,
281.0,PROC_MELEE,170.0,1.0,True,53.0,OUTER,1.0,,
52.0,PROC_MELEE,173.0,1.0,True,13.0,OUTER,1.0,,
165.0,PROC_MELEE,169.0,1.0,False,52.0,OUTER,2.0,RAW_CAST,False
295.0,RAW_CAST,162.0,2.0,True,85.0,CENTER,1.0,,
209.0,HYBRID,156.0,1.0,True,55.0,OUTER,1.0,,
225.0,RAW_MELEE,151.0,1.0,False,84.0,CENTER,1.0,,
223.0,PROC_CAST,138.0,2.0,False,59.0,OUTER,2.0,HYBRID,True
116.0,HYBRID,121.0,1.0,False,29.0,INNER,2.0,PROC_CAST,False
136.0,PROC_MELEE,133.0,1.0,True,61.0,CENTER,2.0,HYBRID,False
247.0,RAW_MELEE,150.0,2.0,False,46.0,INNER,2.0,PROC_CAST,False
258.0,RAW_CAST,176.0,1.0,True,67.0,CENTER,2.0,PROC_CAST,True
100.0,PROC_MELEE,143.0,2.0,False,21.0,OUTER,1.0,,
228.0,PROC_CAST,127.0,1.0,True,61.0,OUTER,2.0,PROC_MELEE,False
74.0,HYBRID,152.0,2.0,True,24.0,INNER,1.0,,
63.0,RAW_CAST,153.0,2.0,True,10.0,OUTER,1.0,,
92.0,RAW_CAST,149.0,2.0,True,29.0,OUTER,2.0,PROC_CAST,True
173.0,HYBRID,120.0,2.0,False,11.0,INNER,2.0,RAW_CAST,False
110.0,HYBRID,139.0,2.0,False,18.0,OUTER,1.0,,
120.0,RAW_CAST,152.0,1.0,True,21.0,CENTER,2.0,HYBRID,True
180.0,RAW_MELEE,124.0,1.0,True,6.0,INNER,2.0,RAW_CAST,True
269.0,RAW_MELEE,124.0,2.0,False,19.0,OUTER,2.0,PROC_CAST,True
284.0,PROC_CAST,122.0,2.0,True,20.0,CENTER,2.0,HYBRID,False
172.0,PROC_CAST,131.0,2.0,False,45.0,OUTER,2.0,PROC_MELEE,True
70.0,PROC_MELEE,134.0,1.0,False,7.0,INNER,1.0,,
48.0,PROC_CAST,141.0,1.0,True,47.0,CENTER,2.0,PROC_MELEE,False
249.0,PROC_CAST,178.0,2.0,True,81.0,INNER,2.0,PROC_MELEE,True
211.0,PROC_CAST,122.0,2.0,True,57.0,CENTER,2.0,HYBRID,False
263.0,RAW_CAST,152.0,2.0,True,60.0,OUTER,1.0,,
216.0,RAW_CAST,157.0,1.0,False,87.0,OUTER,1.0,,
43.0,HYBRID,142.0,2.0,True,44.0,OUTER,2.0,PROC_MELEE,True
225.0,HYBRID,135.0,2.0,False,50.0,CENTER,1.0,,
299.0,HYBRID,166.0,1.0,True,9.0,CENTER,2.0,PROC_CAST,True
39.0,RAW_CAST,139.0,2.0,True,58.0,INNER,2.0,RAW_CAST,True
157.0,HYBRID,165.0,2.0,False,65.0,CENTER,2.0,RAW_MELEE,False
217.0,PROC_MELEE,144.0,2.0,False,79.0,OUTER,1.0,,
182.0,HYBRID,158.0,2.0,False,62.0,OUTER,1.0,,
115.0,PROC_MELEE,166.0,1.0,False,6.0,CENTER,2.0,HYBRID,False
288.0,PROC_CAST,157.0,1.0,False,70.0,CENTER,2.0,PROC_CAST,False
231.0,HYBRID,174.0,1.0,False,19.0,INNER,2.0,HYBRID,True
144.0,HYBRID,149.0,1.0,True,66.0,OUTER,2.0,RAW_CAST,False
123.0,PROC_MELEE,138.0,1.0,False,88.0,OUTER,1.0,,
75.0,PROC_CAST,136.0,2.0,False,26.0,CENTER,2.0,RAW_CAST,True
236.0,PROC_MELEE,125.0,2.0,True,53.0,INNER,1.0,,
36.0,RAW_MELEE,168.0,2.0,True,10.0,INNER,2.0,HYBRID,False
140.0,HYBRID,178.0,1.0,False,67.0,INNER,2.0,RAW_MELEE,False
