id_registro,Host_Death_Time,Host_Build,Level,Phase,Waterflow_Death,Health_Pct,Location,id_phantom
1427,292.0,4,166.0,2.0,True,47.0,CENTER,1427
1428,232.0,3,134.0,2.0,True,51.0,CENTER,1428
1429,209.0,1,141.0,1.0,False,16.0,OUTER,1429
1430,242.0,5,164.0,2.0,True,80.0,OUTER,1430
1431,247.0,4,125.0,1.0,True,44.0,INNER,1431
1432,136.0,2,122.0,2.0,True,64.0,INNER,1432
1433,211.0,1,139.0,2.0,False,89.0,CENTER,1433
1434,258.0,2,138.0,2.0,False,77.0,OUTER,1434
1435,136.0,1,169.0,2.0,False,91.0,OUTER,1435
1436,217.0,5,164.0,1.0,True,41.0,OUTER,1436
1437,156.0,1,142.0,1.0,True,30.0,INNER,1437
1438,92.0,2,149.0,1.0,True,24.0,INNER,1438
1439,50.0,4,163.0,2.0,True,71.0,OUTER,1439
1440,109.0,5,124.0,2.0,True,47.0,CENTER,1440
1441,175.0,3,159.0,1.0,True,36.0,INNER,1441
1442,23.0,5,141.0,1.0,False,75.0,OUTER,1442
1443,123.0,5,136.0,2.0,True,9.0,OUTER,1443
1444,159.0,4,136.0,2.0,False,30.0,OUTER,1444
1445,90.0,2,142.0,1.0,False,70.0,OUTER,1445
1446,183.0,5,135.0,1.0,True,86.0,OUTER,1446
1447,63.0,5,130.0,1.0,True,12.0,CENTER,1447
1448,197.0,3,125.0,2.0,False,52.0,OUTER,1448
1449,69.0,1,172.0,1.0,False,56.0,CENTER,1449
1450,186.0,5,137.0,2.0,False,20.0,CENTER,1450
1451,227.0,3,176.0,1.0,True,50.0,CENTER,1451
1452,146.0,5,134.0,1.0,True,49.0,INNER,1452
1453,209.0,2,164.0,2.0,True,41.0,CENTER,1453
1454,46.0,1,174.0,2.0,True,84.0,CENTER,1454
1455,280.0,3,125.0,1.0,True,75.0,CENTER,1455
1456,253.0,3,156.0,1.0,True,51.0,INNER,1456
1457,169.0,4,151.0,2.0,True,69.0,INNER,1457
1458,167.0,1,123.0,2.0,False,28.0,INNER,1458
1459,152.0,5,143.0,1.0,False,83.0,OUTER,1459
1460,157.0,2,128.0,1.0,False,8.0,INNER,1460
1461,131.0,2,162.0,2.0,True,26.0,OUTER,1461
1462,57.0,4,137.0,2.0,True,87.0,CENTER,1462
1463,78.0,2,127.0,1.0,False,21.0,CENTER,1463
1464,127.0,4,145.0,1.0,False,69.0,INNER,1464
1465,170.0,4,131.0,1.0,False,52.0,INNER,1465
1466,234.0,3,150.0,2.0,True,90.0,OUTER,1466
1467,139.0,1,161.0,1.0,False,42.0,INNER,1467
1468,70.0,1,135.0,2.0,True,12.0,INNER,1468
1469,289.0,4,126.0,2.0,True,52.0,CENTER,1469
1470,159.0,1,153.0,2.0,True,76.0,INNER,1470
1471,73.0,1,123.0,1.0,True,29.0,INNER,1471
1472,200.0,3,167.0,2.0,False,38.0,CENTER,1472
1473,282.0,2,177.0,1.0,True,36.0,CENTER,1473
1474,215.0,5,155.0,1.0,True,53.0,INNER,1474
1475,120.0,4,129.0,1.0,False,38.0,OUTER,1475
1476,116.0,3,179.0,2.0,True,28.0,CENTER,1476
1477,107.0,1,125.0,2.0,False,56.0,CENTER,1477
1478,222.0,5,160.0,2.0,False,90.0,OUTER,1478
1479,33.0,3,127.0,2.0,True,48.0,CENTER,1479
1480,55.0,1,150.0,1.0,True,17.0,INNER,1480
1481,20.0,3,180.0,1.0,False,90.0,CENTER,1481
1482,115.0,3,161.0,2.0,False,34.0,OUTER,1482
1483,282.0,4,178.0,1.0,False,81.0,OUTER,1483
1484,85.0,5,168.0,1.0,True,42.0,CENTER,1484
1485,119.0,3,147.0,1.0,True,42.0,OUTER,1485
1486,64.0,2,140.0,2.0,True,39.0,CENTER,1486
1487,80.0,3,154.0,2.0,True,69.0,CENTER,1487
1488,174.0,5,129.0,1.0,False,40.0,CENTER,1488
1489,107.0,3,154.0,1.0,True,44.0,OUTER,1489
1490,56.0,3,155.0,1.0,False,16.0,OUTER,1490
1491,74.0,3,134.0,1.0,True,8.0,OUTER,1491
1492,216.0,2,146.0,1.0,False,12.0,CENTER,1492
1493,138.0,5,123.0,1.0,False,25.0,OUTER,1493
1494,67.0,4,169.0,2.0,False,63.0,INNER,1494
1495,248.0,4,130.0,1.0,True,13.0,INNER,1495
1496,203.0,3,153.0,2.0,True,39.0,OUTER,1496
1497,223.0,5,170.0,2.0,False,8.0,CENTER,1497
1498,102.0,4,138.0,2.0,True,28.0,CENTER,1498
1499,191.0,1,155.0,2.0,True,43.0,CENTER,1499
1500,40.0,4,129.0,1.0,True,74.0,CENTER,1500
1501,89.0,4,162.0,1.0,True,43.0,INNER,1501
1502,118.0,1,163.0,2.0,True,19.0,INNER,1502
1503,245.0,5,136.0,2.0,False,46.0,CENTER,1503
1504,31.0,3,145.0,1.0,False,67.0,INNER,1504
1505,208.0,1,158.0,1.0,True,33.0,CENTER,1505
1506,104.0,3,128.0,1.0,False,88.0,CENTER,1506
1507,285.0,4,145.0,2.0,False,92.0,OUTER,1507
1508,158.0,4,157.0,2.0,True,13.0,OUTER,1508
1509,38.0,1,170.0,1.0,False,31.0,INNER,1509
1510,49.0,1,141.0,1.0,True,14.0,INNER,1510
1511,250.0,5,139.0,1.0,False,91.0,INNER,1511
1512,259.0,2,149.0,1.0,False,81.0,INNER,1512
1513,165.0,3,167.0,2.0,True,86.0,OUTER,1513
1514,47.0,3,126.0,2.0,True,10.0,OUTER,1514
1515,272.0,3,149.0,2.0,False,28.0,INNER,1515
1516,39.0,2,178.0,1.0,True,22.0,INNER,1516
1517,231.0,5,142.0,2.0,True,92.0,OUTER,1517
1518,160.0,1,147.0,2.0,True,32.0,INNER,1518
1519,227.0,4,131.0,1.0,False,76.0,OUTER,1519
1520,92.0,2,133.0,2.0,False,7.0,INNER,1520
1521,151.0,1,164.0,2.0,True,34.0,INNER,1521
1522,252.0,4,122.0,2.0,True,54.0,OUTER,1522
1523,298.0,3,171.0,1.0,True,37.0,INNER,1523
1524,158.0,5,159.0,2.0,False,35.0,CENTER,1524
1525,275.0,4,176.0,2.0,False,46.0,CENTER,1525
1526,280.0,2,158.0,1.0,True,13.0,INNER,1526
1527,123.0,3,120.0,1.0,False,62.0,INNER,1527
1528,135.0,1,152.0,1.0,True,86.0,INNER,1528
1529,87.0,2,171.0,1.0,True,86.0,OUTER,1529
1530,31.0,4,160.0,1.0,False,18.0,CENTER,1530
1531,212.0,5,138.0,2.0,True,80.0,OUTER,1531
1532,292.0,3,177.0,2.0,True,27.0,CENTER,1532
1533,43.0,4,129.0,1.0,False,38.0,OUTER,1533
1534,218.0,1,139.0,1.0,False,13.0,OUTER,1534
1535,50.0,1,164.0,2.0,True,36.0,OUTER,1535
1536,230.0,1,151.0,2.0,True,34.0,INNER,1536
1537,215.0,2,149.0,2.0,True,16.0,CENTER,1537
1538,211.0,3,139.0,2.0,False,8.0,CENTER,1538
1539,279.0,3,152.0,2.0,False,32.0,OUTER,1539
1540,141.0,2,126.0,1.0,False,16.0,CENTER,1540
1541,133.0,4,167.0,1.0,True,32.0,INNER,1541
1542,158.0,4,178.0,1.0,True,51.0,CENTER,1542
1543,276.0,2,127.0,2.0,False,38.0,INNER,1543
1544,253.0,5,129.0,1.0,True,16.0,INNER,1544
1545,102.0,5,176.0,1.0,True,75.0,OUTER,1545
1546,125.0,4,149.0,1.0,False,90.0,OUTER,1546
1547,162.0,4,136.0,1.0,False,87.0,CENTER,1547
1548,263.0,4,160.0,2.0,True,88.0,OUTER,1548
1549,263.0,5,145.0,1.0,True,46.0,OUTER,1549
1550,140.0,2,129.0,1.0,True,47.0,CENTER,1550
1551,149.0,2,121.0,1.0,True,28.0,CENTER,1551
1552,297.0,2,148.0,1.0,False,61.0,INNER,1552
1553,43.0,5,130.0,1.0,True,69.0,OUTER,1553
1554,86.0,5,159.0,2.0,False,56.0,CENTER,1554
1555,171.0,3,121.0,2.0,False,82.0,CENTER,1555
1556,70.0,5,144.0,2.0,False,92.0,CENTER,1556
1557,267.0,2,139.0,2.0,True,52.0,OUTER,1557
1558,213.0,4,158.0,1.0,True,26.0,INNER,1558
1559,196.0,1,168.0,1.0,False,67.0,CENTER,1559
1560,121.0,5,172.0,1.0,True,44.0,OUTER,1560
1561,34.0,3,155.0,1.0,True,47.0,INNER,1561
1562,210.0,3,147.0,1.0,False,14.0,INNER,1562
1563,211.0,2,170.0,1.0,True,12.0,INNER,1563
1564,187.0,5,166.0,1.0,True,14.0,CENTER,1564
1565,55.0,5,142.0,2.0,False,16.0,CENTER,1565
1566,51.0,5,138.0,2.0,False,71.0,INNER,1566
1567,194.0,2,126.0,1.0,True,25.0,OUTER,1567
1568,95.0,2,157.0,2.0,True,53.0,CENTER,1568
1569,270.0,1,161.0,1.0,False,13.0,OUTER,1569
1570,121.0,5,156.0,1.0,True,24.0,OUTER,1570
1571,129.0,1,165.0,2.0,True,42.0,CENTER,1571
1572,82.0,2,142.0,2.0,True,25.0,OUTER,1572
1573,55.0,4,128.0,1.0,True,89.0,INNER,1573
1574,194.0,4,150.0,2.0,True,48.0,CENTER,1574
1575,34.0,5,155.0,1.0,False,38.0,OUTER,1575
1576,157.0,3,150.0,2.0,False,38.0,OUTER,1576
1577,130.0,4,170.0,2.0,True,33.0,OUTER,1577
1578,175.0,1,127.0,1.0,True,53.0,CENTER,1578
1579,227.0,5,158.0,2.0,False,53.0,INNER,1579
1580,251.0,4,140.0,2.0,False,48.0,CENTER,1580
1581,52.0,1,175.0,2.0,True,56.0,CENTER,1581
1582,57.0,4,139.0,2.0,True,18.0,OUTER,1582
1583,36.0,1,137.0,1.0,True,69.0,CENTER,1583
1584,85.0,1,140.0,1.0,True,18.0,OUTER,1584
1585,244.0,5,152.0,2.0,True,52.0,OUTER,1585
1586,46.0,4,122.0,2.0,False,16.0,INNER,1586
1587,243.0,1,154.0,2.0,True,15.0,OUTER,1587
1588,136.0,1,139.0,2.0,True,74.0,CENTER,1588
1589,74.0,3,157.0,1.0,True,18.0,INNER,1589
1590,232.0,4,122.0,2.0,False,54.0,INNER,1590
1591,74.0,5,145.0,2.0,False,22.0,CENTER,1591
1592,147.0,2,161.0,2.0,True,58.0,OUTER,1592
1593,199.0,3,140.0,1.0,False,23.0,INNER,1593
1594,40.0,2,167.0,2.0,False,38.0,CENTER,1594
1595,131.0,5,128.0,2.0,False,32.0,OUTER,1595
1596,28.0,5,130.0,1.0,True,82.0,OUTER,1596
1597,43.0,3,123.0,2.0,True,74.0,CENTER,1597
1598,60.0,5,163.0,2.0,False,77.0,INNER,1598
1599,258.0,3,137.0,2.0,False,69.0,INNER,1599
1600,35.0,4,142.0,2.0,False,15.0,CENTER,1600
1601,182.0,1,143.0,2.0,True,10.0,CENTER,1601
1602,259.0,1,136.0,1.0,True,30.0,CENTER,1602
1603,84.0,4,121.0,1.0,True,16.0,INNER,1603
1604,226.0,5,175.0,2.0,False,36.0,INNER,1604
1605,186.0,5,153.0,1.0,True,67.0,INNER,1605
1606,261.0,3,158.0,1.0,False,77.0,INNER,1606
1607,135.0,1,132.0,2.0,True,29.0,CENTER,1607
1608,278.0,5,120.0,1.0,True,72.0,CENTER,1608
1609,47.0,3,150.0,2.0,False,91.0,CENTER,1609
1610,161.0,3,171.0,2.0,True,77.0,INNER,1610
1611,189.0,3,175.0,2.0,False,18.0,CENTER,1611
1612,207.0,2,176.0,2.0,True,39.0,CENTER,1612
1613,140.0,1,163.0,2.0,True,55.0,OUTER,1613
1614,257.0,1,120.0,2.0,False,62.0,INNER,1614
1615,36.0,3,140.0,1.0,True,18.0,OUTER,1615
1616,147.0,1,172.0,1.0,True,33.0,OUTER,1616
1617,199.0,5,124.0,1.0,True,83.0,CENTER,1617
1618,232.0,2,169.0,2.0,True,34.0,OUTER,1618
1619,174.0,3,156.0,1.0,False,72.0,INNER,1619
1620,117.0,2,166.0,1.0,True,59.0,CENTER,1620
1621,155.0,5,165.0,2.0,True,47.0,INNER,1621
1622,88.0,1,168.0,2.0,False,55.0,INNER,1622
1623,183.0,3,135.0,1.0,True,8.0,CENTER,1623
1624,273.0,5,179.0,2.0,False,78.0,OUTER,1624
1625,39.0,3,177.0,2.0,True,73.0,OUTER,1625
1626,42.0,4,124.0,2.0,True,48.0,INNER,1626
1627,165.0,3,127.0,1.0,True,62.0,CENTER,1627
1628,264.0,4,138.0,2.0,True,90.0,CENTER,1628
1629,11.0,4,158.0,1.0,False,92.0,OUTER,1629
1630,43.0,1,158.0,1.0,True,25.0,CENTER,1630
1631,118.0,5,172.0,2.0,False,64.0,OUTER,1631
1632,153.0,5,121.0,2.0,False,29.0,CENTER,1632
1633,161.0,2,138.0,2.0,False,21.0,INNER,1633
1634,21.0,5,146.0,2.0,True,91.0,CENTER,1634
1635,289.0,1,159.0,2.0,True,32.0,CENTER,1635
1636,188.0,3,175.0,2.0,True,55.0,INNER,1636
1637,248.0,4,164.0,1.0,False,35.0,CENTER,1637
1638,119.0,1,124.0,1.0,False,21.0,OUTER,1638
1639,100.0,3,172.0,2.0,True,54.0,OUTER,1639
1640,251.0,5,136.0,1.0,True,38.0,OUTER,1640
1641,87.0,2,169.0,1.0,False,30.0,OUTER,1641
1642,259.0,3,154.0,1.0,False,89.0,INNER,1642
1643,195.0,1,177.0,2.0,False,75.0,CENTER,1643
1644,233.0,1,177.0,2.0,False,6.0,CENTER,1644
1645,177.0,5,170.0,2.0,False,90.0,CENTER,1645
1646,77.0,5,130.0,2.0,True,28.0,OUTER,1646
1647,241.0,2,150.0,1.0,True,66.0,OUTER,1647
1648,244.0,3,172.0,2.0,True,6.0,INNER,1648
1649,61.0,5,154.0,1.0,False,73.0,INNER,1649
1650,59.0,4,161.0,2.0,False,52.0,CENTER,1650
1651,297.0,2,162.0,1.0,False,11.0,INNER,1651
1652,256.0,5,122.0,2.0,False,56.0,OUTER,1652
1653,249.0,1,134.0,1.0,True,88.0,CENTER,1653
1654,212.0,1,140.0,2.0,True,44.0,CENTER,1654
1655,135.0,5,120.0,1.0,True,12.0,OUTER,1655
1656,290.0,3,179.0,2.0,True,32.0,CENTER,1656
1657,37.0,1,143.0,2.0,False,74.0,INNER,1657
1658,77.0,2,178.0,1.0,True,27.0,OUTER,1658
1659,81.0,5,175.0,2.0,True,89.0,CENTER,1659
1660,245.0,1,142.0,1.0,False,78.0,OUTER,1660
1661,124.0,2,142.0,2.0,True,77.0,CENTER,1661
1662,124.0,5,175.0,1.0,False,30.0,INNER,1662
1663,139.0,2,165.0,1.0,False,20.0,OUTER,1663
1664,53.0,4,152.0,1.0,False,92.0,INNER,1664
1665,207.0,5,174.0,2.0,True,40.0,CENTER,1665
1666,227.0,5,149.0,1.0,False,60.0,INNER,1666
1667,88.0,1,177.0,1.0,False,39.0,CENTER,1667
1668,64.0,5,130.0,2.0,True,28.0,OUTER,1668
1669,173.0,4,139.0,1.0,False,46.0,INNER,1669
1670,142.0,3,173.0,2.0,False,8.0,OUTER,1670
1671,72.0,1,172.0,1.0,True,75.0,OUTER,1671
1672,40.0,3,132.0,2.0,False,65.0,OUTER,1672
1673,123.0,5,137.0,2.0,True,69.0,OUTER,1673
1674,108.0,4,120.0,1.0,True,86.0,CENTER,1674
1675,41.0,1,169.0,1.0,True,74.0,CENTER,1675
1676,189.0,3,129.0,2.0,True,32.0,CENTER,1676
1677,68.0,1,130.0,2.0,True,21.0,CENTER,1677
1678,261.0,3,162.0,2.0,True,86.0,INNER,1678
1679,134.0,1,165.0,2.0,False,57.0,CENTER,1679
1680,125.0,2,142.0,1.0,True,29.0,OUTER,1680
1681,33.0,5,135.0,1.0,True,48.0,INNER,1681
1682,205.0,1,133.0,2.0,True,7.0,CENTER,1682
1683,253.0,4,167.0,2.0,True,50.0,CENTER,1683
1684,294.0,5,172.0,2.0,False,69.0,CENTER,1684
1685,94.0,4,167.0,2.0,False,81.0,CENTER,1685
1686,199.0,2,137.0,2.0,False,60.0,OUTER,1686
1687,79.0,3,177.0,1.0,False,84.0,INNER,1687
1688,175.0,4,157.0,1.0,True,62.0,INNER,1688
1689,63.0,3,150.0,1.0,False,31.0,CENTER,1689
1690,108.0,2,170.0,1.0,False,88.0,OUTER,1690
1691,263.0,2,171.0,1.0,True,67.0,OUTER,1691
1692,184.0,3,140.0,1.0,False,60.0,OUTER,1692
1693,63.0,1,148.0,2.0,False,19.0,CENTER,1693
1694,186.0,1,180.0,2.0,True,10.0,CENTER,1694
1695,284.0,5,158.0,2.0,True,45.0,CENTER,1695
1696,288.0,4,180.0,2.0,False,9.0,INNER,1696
1697,168.0,2,160.0,1.0,True,27.0,INNER,1697
1698,251.0,4,126.0,2.0,False,39.0,OUTER,1698
1699,141.0,5,166.0,1.0,False,82.0,OUTER,1699
1700,152.0,3,159.0,1.0,False,89.0,INNER,1700
1701,97.0,1,127.0,2.0,False,83.0,OUTER,1701
1702,62.0,1,132.0,2.0,False,12.0,OUTER,1702
1703,276.0,1,154.0,1.0,True,90.0,INNER,1703
1704,300.0,2,149.0,1.0,False,11.0,CENTER,1704
1705,135.0,1,165.0,2.0,True,88.0,INNER,1705
1706,39.0,3,180.0,1.0,False,20.0,INNER,1706
1707,205.0,3,127.0,1.0,False,23.0,INNER,1707
1708,268.0,4,125.0,2.0,True,39.0,INNER,1708
1709,67.0,5,120.0,1.0,False,54.0,INNER,1709
1710,135.0,2,162.0,2.0,True,81.0,OUTER,1710
1711,287.0,2,162.0,1.0,True,39.0,CENTER,1711
1712,116.0,1,149.0,2.0,False,66.0,INNER,1712
1713,199.0,4,159.0,2.0,False,85.0,INNER,1713
1714,235.0,4,136.0,2.0,True,87.0,CENTER,1714
1715,115.0,5,156.0,1.0,False,67.0,CENTER,1715
1716,123.0,3,144.0,1.0,False,83.0,INNER,1716
1717,237.0,3,165.0,1.0,False,7.0,CENTER,1717
1718,107.0,3,161.0,1.0,False,51.0,INNER,1718
1719,80.0,1,147.0,1.0,True,67.0,INNER,1719
1720,227.0,1,133.0,2.0,True,61.0,OUTER,1720
1721,149.0,4,138.0,2.0,True,30.0,OUTER,1721
1722,248.0,4,153.0,2.0,False,75.0,OUTER,1722
1723,37.0,1,127.0,2.0,False,87.0,CENTER,1723
1724,27.0,3,128.0,2.0,False,84.0,INNER,1724
1725,264.0,5,133.0,1.0,True,40.0,OUTER,1725
1726,75.0,5,162.0,1.0,True,76.0,INNER,1726
1727,193.0,1,144.0,2.0,True,6.0,INNER,1727
1728,59.0,3,139.0,2.0,True,25.0,INNER,1728
1729,135.0,4,124.0,1.0,False,38.0,INNER,1729
1730,227.0,2,166.0,2.0,True,75.0,OUTER,1730
1731,293.0,5,158.0,1.0,True,78.0,CENTER,1731
1732,34.0,1,158.0,2.0,True,24.0,CENTER,1732
1733,65.0,3,146.0,2.0,True,27.0,CENTER,1733
1734,153.0,3,162.0,1.0,False,92.0,CENTER,1734
1735,111.0,5,162.0,2.0,False,23.0,INNER,1735
1736,212.0,5,156.0,2.0,True,41.0,CENTER,1736
1737,283.0,4,152.0,2.0,True,49.0,CENTER,1737
1738,286.0,4,141.0,1.0,True,57.0,CENTER,1738
1739,123.0,5,154.0,1.0,True,43.0,OUTER,1739
1740,240.0,2,162.0,2.0,True,85.0,INNER,1740
1741,202.0,3,141.0,1.0,True,67.0,CENTER,1741
1742,163.0,1,141.0,2.0,False,34.0,OUTER,1742
1743,61.0,2,129.0,1.0,False,16.0,CENTER,1743
1744,116.0,5,122.0,2.0,True,50.0,INNER,1744
1745,106.0,5,125.0,1.0,True,73.0,CENTER,1745
1746,251.0,4,144.0,2.0,False,14.0,INNER,1746
1747,239.0,2,129.0,1.0,True,7.0,INNER,1747
1748,293.0,2,136.0,1.0,True,89.0,INNER,1748
1749,137.0,3,166.0,1.0,True,32.0,OUTER,1749
1750,52.0,5,152.0,2.0,False,67.0,CENTER,1750
1751,199.0,1,180.0,2.0,False,67.0,OUTER,1751
1752,99.0,2,166.0,1.0,True,16.0,CENTER,1752
1753,45.0,5,147.0,2.0,False,16.0,CENTER,1753
1754,123.0,3,179.0,2.0,False,68.0,OUTER,1754
1755,158.0,4,133.0,1.0,False,41.0,OUTER,1755
1756,201.0,2,142.0,1.0,False,39.0,CENTER,1756
1757,15.0,5,161.0,2.0,True,85.0,INNER,1757
1758,121.0,4,130.0,1.0,False,75.0,CENTER,1758
1759,62.0,3,159.0,1.0,False,82.0,CENTER,1759
1760,197.0,4,147.0,1.0,True,61.0,OUTER,1760
1761,168.0,5,160.0,1.0,True,32.0,CENTER,1761
1762,298.0,1,150.0,2.0,True,75.0,CENTER,1762
1763,233.0,1,161.0,1.0,True,44.0,CENTER,1763
1764,263.0,1,169.0,2.0,False,44.0,OUTER,1764
1765,206.0,4,154.0,1.0,True,89.0,INNER,1765
1766,183.0,5,140.0,1.0,False,70.0,CENTER,1766
1767,113.0,2,141.0,1.0,True,11.0,OUTER,1767
1768,110.0,3,133.0,1.0,False,92.0,CENTER,1768
1769,129.0,2,162.0,1.0,True,65.0,CENTER,1769
1770,133.0,4,148.0,2.0,False,89.0,INNER,1770
1771,181.0,1,175.0,1.0,True,91.0,CENTER,1771
1772,43.0,5,143.0,1.0,False,80.0,INNER,1772
1773,65.0,5,133.0,1.0,True,86.0,CENTER,1773
1774,190.0,4,142.0,2.0,True,69.0,CENTER,1774
1775,75.0,4,167.0,2.0,False,87.0,CENTER,1775
1776,72.0,4,147.0,1.0,False,15.0,OUTER,1776
1777,224.0,4,148.0,2.0,True,58.0,OUTER,1777
1778,115.0,3,161.0,2.0,True,34.0,OUTER,1778
1779,119.0,1,140.0,1.0,False,14.0,OUTER,1779
1780,197.0,3,158.0,2.0,True,46.0,CENTER,1780
1781,71.0,2,128.0,2.0,False,53.0,CENTER,1781
1782,220.0,5,150.0,2.0,False,35.0,CENTER,1782
1783,96.0,2,128.0,2.0,True,81.0,CENTER,1783
1784,121.0,3,121.0,1.0,False,22.0,CENTER,1784
1785,39.0,1,123.0,1.0,True,32.0,INNER,1785
1786,153.0,4,156.0,1.0,False,52.0,INNER,1786
1787,134.0,5,169.0,2.0,True,36.0,INNER,1787
1788,239.0,3,167.0,2.0,False,87.0,CENTER,1788
1789,60.0,3,126.0,1.0,True,81.0,CENTER,1789
1790,64.0,3,129.0,2.0,True,56.0,INNER,1790
1791,298.0,3,127.0,2.0,True,47.0,INNER,1791
1792,165.0,1,142.0,2.0,False,31.0,OUTER,1792
1793,32.0,4,155.0,1.0,True,72.0,OUTER,1793
1794,159.0,3,151.0,1.0,False,49.0,OUTER,1794
1795,254.0,3,144.0,2.0,False,36.0,OUTER,1795
1796,256.0,3,155.0,1.0,True,65.0,OUTER,1796
1797,37.0,1,145.0,1.0,True,21.0,INNER,1797
1798,60.0,2,169.0,2.0,True,56.0,CENTER,1798
1799,277.0,4,138.0,1.0,True,29.0,INNER,1799
1800,187.0,3,139.0,2.0,False,84.0,CENTER,1800
1801,282.0,2,178.0,2.0,True,17.0,OUTER,1801
1802,141.0,4,134.0,2.0,True,25.0,INNER,1802
1803,155.0,1,178.0,2.0,False,7.0,INNER,1803
1804,239.0,5,178.0,1.0,True,7.0,INNER,1804
1805,128.0,2,171.0,1.0,False,28.0,OUTER,1805
1806,186.0,4,135.0,2.0,False,85.0,CENTER,1806
1807,214.0,5,168.0,2.0,False,86.0,CENTER,1807
1808,174.0,2,145.0,1.0,False,68.0,OUTER,1808
1809,242.0,5,123.0,1.0,False,13.0,CENTER,1809
1810,118.0,3,174.0,1.0,True,47.0,OUTER,1810
1811,39.0,2,141.0,2.0,False,40.0,INNER,1811
1812,172.0,3,163.0,1.0,True,35.0,OUTER,1812
1813,101.0,4,142.0,2.0,True,86.0,OUTER,1813
1814,154.0,1,180.0,2.0,False,63.0,CENTER,1814
1815,273.0,5,172.0,2.0,False,10.0,CENTER,1815
1816,200.0,2,143.0,2.0,False,9.0,CENTER,1816
1817,101.0,2,154.0,1.0,False,17.0,INNER,1817
1818,276.0,3,164.0,1.0,False,13.0,OUTER,1818
1819,258.0,1,147.0,2.0,False,72.0,INNER,1819
1820,54.0,2,153.0,1.0,False,20.0,CENTER,1820
1821,56.0,1,174.0,1.0,True,53.0,OUTER,1821
1822,190.0,2,161.0,1.0,False,89.0,CENTER,1822
1823,220.0,1,136.0,1.0,True,74.0,CENTER,1823
1824,153.0,4,127.0,1.0,True,32.0,CENTER,1824
1825,152.0,1,179.0,1.0,True,17.0,OUTER,1825
1826,246.0,4,161.0,1.0,True,17.0,INNER,1826
1827,270.0,4,149.0,1.0,False,91.0,OUTER,1827
1828,218.0,3,165.0,1.0,False,19.0,INNER,1828
1829,296.0,1,124.0,2.0,True,76.0,CENTER,1829
1830,242.0,1,179.0,1.0,True,82.0,INNER,1830
1831,299.0,3,130.0,2.0,False,41.0,INNER,1831
1832,252.0,2,146.0,1.0,False,89.0,INNER,1832
1833,198.0,3,160.0,1.0,False,40.0,CENTER,1833
1834,284.0,2,158.0,1.0,False,27.0,OUTER,1834
1835,211.0,2,165.0,1.0,True,80.0,CENTER,1835
1836,257.0,1,131.0,2.0,True,80.0,INNER,1836
1837,114.0,2,178.0,2.0,True,71.0,INNER,1837
1838,293.0,5,131.0,1.0,False,82.0,OUTER,1838
1839,40.0,2,148.0,2.0,False,12.0,INNER,1839
1840,250.0,3,152.0,1.0,False,48.0,OUTER,1840
1841,240.0,2,125.0,2.0,True,78.0,OUTER,1841
1842,213.0,1,140.0,1.0,False,77.0,INNER,1842
1843,234.0,1,132.0,1.0,True,78.0,OUTER,1843
1844,227.0,1,163.0,2.0,False,41.0,OUTER,1844
1845,69.0,4,140.0,1.0,False,75.0,INNER,1845
1846,69.0,2,123.0,1.0,False,38.0,OUTER,1846
1847,245.0,1,130.0,1.0,False,30.0,INNER,1847
1848,143.0,1,160.0,1.0,True,70.0,OUTER,1848
1849,206.0,2,144.0,1.0,True,32.0,OUTER,1849
1850,150.0,3,173.0,1.0,True,26.0,CENTER,1850
1851,35.0,4,165.0,2.0,False,24.0,CENTER,1851
1852,175.0,4,173.0,2.0,False,33.0,OUTER,1852
1853,287.0,4,162.0,1.0,True,70.0,CENTER,1853
1854,268.0,3,153.0,1.0,False,78.0,CENTER,1854
1855,87.0,2,129.0,2.0,True,86.0,CENTER,1855
1856,296.0,5,160.0,1.0,False,67.0,OUTER,1856
1857,73.0,3,122.0,1.0,False,19.0,OUTER,1857
1858,115.0,2,175.0,1.0,False,91.0,OUTER,1858
1859,239.0,5,176.0,1.0,True,34.0,INNER,1859
1860,188.0,5,129.0,2.0,True,18.0,INNER,1860
1861,184.0,1,156.0,2.0,False,8.0,CENTER,1861
1862,297.0,2,177.0,1.0,True,32.0,OUTER,1862
1863,196.0,2,124.0,2.0,True,55.0,INNER,1863
1864,169.0,4,145.0,1.0,False,45.0,CENTER,1864
1865,124.0,3,120.0,2.0,True,42.0,INNER,1865
1866,110.0,2,174.0,2.0,True,27.0,INNER,1866
1867,175.0,1,132.0,1.0,False,22.0,OUTER,1867
1868,103.0,3,131.0,2.0,False,68.0,OUTER,1868
1869,166.0,5,133.0,1.0,False,11.0,INNER,1869
1870,35.0,2,150.0,2.0,True,55.0,CENTER,1870
1871,63.0,3,135.0,2.0,True,9.0,INNER,1871
1872,96.0,3,147.0,2.0,False,49.0,INNER,1872
1873,290.0,2,179.0,2.0,False,83.0,CENTER,1873
1874,261.0,5,143.0,1.0,False,12.0,CENTER,1874
1875,140.0,3,149.0,2.0,True,21.0,INNER,1875
1876,253.0,2,170.0,1.0,False,80.0,CENTER,1876
1877,112.0,2,169.0,1.0,True,31.0,INNER,1877
1878,143.0,5,165.0,1.0,False,35.0,CENTER,1878
1879,132.0,4,170.0,1.0,False,80.0,INNER,1879
1880,134.0,2,156.0,1.0,False,30.0,CENTER,1880
